time,value,top,bot,time_step,next_value
0.001663,0.0419394,0.0,1.0,5e-07,0.041437317
0.0016635,0.041437317,0.0,1.0,5e-07,0.04093526
0.001664,0.04093526,0.0,1.0,5e-07,0.040433224
0.0016645,0.040433224,0.0,1.0,5e-07,0.039931215
0.001665,0.039931215,0.0,1.0,5e-07,0.03942923
0.0016655,0.03942923,0.0,1.0,5e-07,0.038927272
0.001666,0.038927272,0.0,1.0,5e-07,0.038425338
0.0016665,0.038425338,0.0,1.0,5e-07,0.03792343
0.001667,0.03792343,0.0,1.0,5e-07,0.037421547
0.0016675,0.037421547,0.0,1.0,5e-07,0.036919687
0.001668,0.036919687,0.0,1.0,5e-07,0.036417853
0.0016685,0.036417853,0.0,1.0,5e-07,0.035916045
0.001669,0.035916045,0.0,1.0,5e-07,0.03541426
0.0016695,0.03541426,0.0,1.0,5e-07,0.034912504
0.00167,0.034912504,0.0,1.0,5e-07,0.03441077
0.0016705,0.03441077,0.0,1.0,5e-07,0.033909064
0.001671,0.033909064,0.0,1.0,5e-07,0.03340738
0.0016715,0.03340738,0.0,1.0,5e-07,0.03290572
0.001672,0.03290572,0.0,1.0,5e-07,0.032404087
0.0016725,0.032404087,0.0,1.0,5e-07,0.03190248
0.001673,0.03190248,0.0,0.0,5e-07,0.0314009
0.0016735,0.0314009,0.0,0.0,5e-07,0.030899342
0.001674,0.030899342,1.0,0.0,5e-07,0.030661114
0.0016745,0.030661114,1.0,0.0,5e-07,0.031421255
0.001675,0.031421255,1.0,0.0,5e-07,0.031919673
0.0016755,0.031919673,1.0,0.0,5e-07,0.032418065
0.001676,0.032418065,1.0,0.0,5e-07,0.03291643
0.0016765,0.03291643,1.0,0.0,5e-07,0.033414774
0.001677,0.033414774,1.0,0.0,5e-07,0.03391309
0.0016775,0.03391309,1.0,0.0,5e-07,0.034411382
0.001678,0.034411382,1.0,0.0,5e-07,0.034909647
0.0016785,0.034909647,1.0,0.0,5e-07,0.03540789
0.001679,0.03540789,1.0,0.0,5e-07,0.035906106
0.0016795,0.035906106,1.0,0.0,5e-07,0.0364043
0.00168,0.0364043,1.0,0.0,5e-07,0.03690247
0.0016805,0.03690247,1.0,0.0,5e-07,0.03740061
0.001681,0.03740061,1.0,0.0,5e-07,0.037898727
0.0016815,0.037898727,1.0,0.0,5e-07,0.03839682
0.001682,0.03839682,1.0,0.0,5e-07,0.038894888
0.0016825,0.038894888,1.0,0.0,5e-07,0.03939293
0.001683,0.03939293,1.0,0.0,5e-07,0.03989095
0.0016835,0.03989095,1.0,0.0,5e-07,0.04038894
0.001684,0.04038894,1.0,0.0,5e-07,0.04088691
0.0016845,0.04088691,1.0,0.0,5e-07,0.041384853
0.001685,0.041384853,1.0,0.0,5e-07,0.041882772
0.0016855,0.041882772,1.0,0.0,5e-07,0.042380664
0.001686,0.042380664,1.0,0.0,5e-07,0.042878535
0.0016865,0.042878535,1.0,0.0,5e-07,0.043376375
0.001687,0.043376375,1.0,0.0,5e-07,0.043874197
0.0016875,0.043874197,1.0,0.0,5e-07,0.04437199
0.001688,0.04437199,1.0,0.0,5e-07,0.04486976
0.0016885,0.04486976,1.0,0.0,5e-07,0.0453675
0.001689,0.0453675,1.0,0.0,5e-07,0.045865223
0.0016895,0.045865223,1.0,0.0,5e-07,0.046362914
0.00169,0.046362914,1.0,0.0,5e-07,0.046860583
0.0016905,0.046860583,1.0,0.0,5e-07,0.04735823
0.001691,0.04735823,1.0,0.0,5e-07,0.04785585
0.0016915,0.04785585,1.0,0.0,5e-07,0.048353445
0.001692,0.048353445,1.0,0.0,5e-07,0.048851013
0.0016925,0.048851013,1.0,0.0,5e-07,0.04934856
0.001693,0.04934856,1.0,0.0,5e-07,0.04984608
0.0016935,0.04984608,1.0,0.0,5e-07,0.050343573
0.001694,0.050343573,1.0,0.0,5e-07,0.050841045
0.0016945,0.050841045,1.0,0.0,5e-07,0.05133849
0.001695,0.05133849,1.0,0.0,5e-07,0.05183591
0.0016955,0.05183591,1.0,0.0,5e-07,0.052333307
0.001696,0.052333307,1.0,0.0,5e-07,0.052830677
0.0016965,0.052830677,1.0,0.0,5e-07,0.053328022
0.001697,0.053328022,1.0,0.0,5e-07,0.053825345
0.0016975,0.053825345,1.0,0.0,5e-07,0.05432264
0.001698,0.05432264,1.0,0.0,5e-07,0.05481991
0.0016985,0.05481991,1.0,0.0,5e-07,0.05531716
0.001699,0.05531716,1.0,0.0,5e-07,0.05581438
0.0016995,0.05581438,1.0,0.0,5e-07,0.056311578
0.0017,0.056311578,1.0,0.0,5e-07,0.05680875
0.0017005,0.05680875,1.0,0.0,5e-07,0.057305895
0.001701,0.057305895,1.0,0.0,5e-07,0.05780302
0.0017015,0.05780302,1.0,0.0,5e-07,0.058300115
0.001702,0.058300115,1.0,0.0,5e-07,0.058797188
0.0017025,0.058797188,1.0,0.0,5e-07,0.059294235
0.001703,0.059294235,1.0,0.0,5e-07,0.05979126
0.0017035,0.05979126,1.0,0.0,5e-07,0.060288258
0.001704,0.060288258,1.0,0.0,5e-07,0.06078523
0.0017045,0.06078523,1.0,0.0,5e-07,0.06128218
0.001705,0.06128218,1.0,0.0,5e-07,0.061779104
0.0017055,0.061779104,1.0,0.0,5e-07,0.062276002
0.001706,0.062276002,1.0,0.0,5e-07,0.06277288
0.0017065,0.06277288,1.0,0.0,5e-07,0.06326973
0.001707,0.06326973,1.0,0.0,5e-07,0.06376655
0.0017075,0.06376655,1.0,0.0,5e-07,0.064263344
0.001708,0.064263344,1.0,0.0,5e-07,0.06476012
0.0017085,0.06476012,1.0,0.0,5e-07,0.06525687
0.001709,0.06525687,1.0,0.0,5e-07,0.065753594
0.0017095,0.065753594,1.0,0.0,5e-07,0.066250294
0.00171,0.066250294,1.0,0.0,5e-07,0.06674697
0.0017105,0.06674697,1.0,0.0,5e-07,0.06724362
0.001711,0.06724362,1.0,0.0,5e-07,0.06774025
0.0017115,0.06774025,1.0,0.0,5e-07,0.06823685
0.001712,0.06823685,1.0,0.0,5e-07,0.068733424
0.0017125,0.068733424,1.0,0.0,5e-07,0.069229975
0.001713,0.069229975,1.0,0.0,5e-07,0.0697265
0.0017135,0.0697265,1.0,0.0,5e-07,0.070223
0.001714,0.070223,1.0,0.0,5e-07,0.07071948
0.0017145,0.07071948,1.0,0.0,5e-07,0.07121593
0.001715,0.07121593,1.0,0.0,5e-07,0.07171235
0.0017155,0.07171235,1.0,0.0,5e-07,0.072208755
0.001716,0.072208755,1.0,0.0,5e-07,0.072705135
0.0017165,0.072705135,1.0,0.0,5e-07,0.073201485
0.001717,0.073201485,1.0,0.0,5e-07,0.07369781
0.0017175,0.07369781,1.0,0.0,5e-07,0.07419412
0.001718,0.07419412,1.0,0.0,5e-07,0.074690394
0.0017185,0.074690394,1.0,0.0,5e-07,0.07518665
0.001719,0.07518665,1.0,0.0,5e-07,0.07568288
0.0017195,0.07568288,1.0,0.0,5e-07,0.07617908
0.00172,0.07617908,1.0,0.0,5e-07,0.07667526
0.0017205,0.07667526,1.0,0.0,5e-07,0.077171415
0.001721,0.077171415,1.0,0.0,5e-07,0.07766754
0.0017215,0.07766754,1.0,0.0,5e-07,0.078163646
0.001722,0.078163646,1.0,0.0,5e-07,0.07865973
0.0017225,0.07865973,1.0,0.0,5e-07,0.07915578
0.001723,0.07915578,1.0,0.0,5e-07,0.07965181
0.0017235,0.07965181,1.0,0.0,5e-07,0.08014782
0.001724,0.08014782,1.0,0.0,5e-07,0.080643795
0.0017245,0.080643795,1.0,0.0,5e-07,0.08113975
0.001725,0.08113975,1.0,0.0,5e-07,0.081635684
0.0017255,0.081635684,1.0,0.0,5e-07,0.08213159
0.001726,0.08213159,1.0,0.0,5e-07,0.08262747
0.0017265,0.08262747,1.0,0.0,5e-07,0.08312333
0.001727,0.08312333,1.0,0.0,5e-07,0.083619155
0.0017275,0.083619155,0.0,0.0,5e-07,0.0840282
0.001728,0.0840282,0.0,0.0,5e-07,0.083435774
0.0017285,0.083435774,0.0,1.0,5e-07,0.082931615
0.001729,0.082931615,0.0,1.0,5e-07,0.08242748
0.0017295,0.08242748,0.0,1.0,5e-07,0.08192337
0.00173,0.08192337,0.0,1.0,5e-07,0.08141929
0.0017305,0.08141929,0.0,1.0,5e-07,0.08091523
0.001731,0.08091523,0.0,1.0,5e-07,0.080411196
0.0017315,0.080411196,0.0,1.0,5e-07,0.07990719
0.001732,0.07990719,0.0,1.0,5e-07,0.07940321
0.0017325,0.07940321,0.0,1.0,5e-07,0.07889925
0.001733,0.07889925,0.0,1.0,5e-07,0.078395315
0.0017335,0.078395315,0.0,1.0,5e-07,0.07789141
0.001734,0.07789141,0.0,1.0,5e-07,0.07738753
0.0017345,0.07738753,0.0,1.0,5e-07,0.07688367
0.001735,0.07688367,0.0,1.0,5e-07,0.076379836
0.0017355,0.076379836,0.0,1.0,5e-07,0.075876035
0.001736,0.075876035,0.0,1.0,5e-07,0.07537225
0.0017365,0.07537225,0.0,1.0,5e-07,0.07486849
0.001737,0.07486849,0.0,1.0,5e-07,0.07436477
0.0017375,0.07436477,0.0,1.0,5e-07,0.07386106
0.001738,0.07386106,0.0,1.0,5e-07,0.07335738
0.0017385,0.07335738,0.0,1.0,5e-07,0.07285372
0.001739,0.07285372,0.0,1.0,5e-07,0.07235009
0.0017395,0.07235009,0.0,1.0,5e-07,0.071846485
0.00174,0.071846485,0.0,1.0,5e-07,0.07134291
0.0017405,0.07134291,0.0,1.0,5e-07,0.07083935
0.001741,0.07083935,0.0,1.0,5e-07,0.07033583
0.0017415,0.07033583,0.0,1.0,5e-07,0.06983232
0.001742,0.06983232,0.0,1.0,5e-07,0.069328845
0.0017425,0.069328845,0.0,1.0,5e-07,0.06882539
0.001743,0.06882539,0.0,1.0,5e-07,0.06832196
0.0017435,0.06832196,0.0,1.0,5e-07,0.06781855
0.001744,0.06781855,0.0,1.0,5e-07,0.067315176
0.0017445,0.067315176,0.0,1.0,5e-07,0.06681182
0.001745,0.06681182,0.0,1.0,5e-07,0.0663085
0.0017455,0.0663085,0.0,1.0,5e-07,0.06580519
0.001746,0.06580519,0.0,1.0,5e-07,0.06530192
0.0017465,0.06530192,0.0,1.0,5e-07,0.06479866
0.001747,0.06479866,0.0,1.0,5e-07,0.06429543
0.0017475,0.06429543,0.0,1.0,5e-07,0.063792236
0.001748,0.063792236,0.0,1.0,5e-07,0.063289054
0.0017485,0.063289054,0.0,1.0,5e-07,0.0627859
0.001749,0.0627859,0.0,1.0,5e-07,0.06228278
0.0017495,0.06228278,0.0,1.0,5e-07,0.061779674
0.00175,0.061779674,0.0,1.0,5e-07,0.0612766
0.0017505,0.0612766,0.0,1.0,5e-07,0.060773548
0.001751,0.060773548,0.0,1.0,5e-07,0.06027052
0.0017515,0.06027052,0.0,1.0,5e-07,0.059767522
0.001752,0.059767522,0.0,1.0,5e-07,0.059264544
0.0017525,0.059264544,0.0,1.0,5e-07,0.058761593
0.001753,0.058761593,0.0,1.0,5e-07,0.058258668
0.0017535,0.058258668,0.0,1.0,5e-07,0.05775577
0.001754,0.05775577,0.0,1.0,5e-07,0.057252895
0.0017545,0.057252895,0.0,1.0,5e-07,0.056750044
0.001755,0.056750044,0.0,1.0,5e-07,0.05624722
0.0017555,0.05624722,0.0,1.0,5e-07,0.055744417
0.001756,0.055744417,0.0,1.0,5e-07,0.055241644
0.0017565,0.055241644,0.0,1.0,5e-07,0.054738894
0.001757,0.054738894,0.0,1.0,5e-07,0.05423617
0.0017575,0.05423617,0.0,1.0,5e-07,0.05373347
0.001758,0.05373347,0.0,1.0,5e-07,0.053230796
0.0017585,0.053230796,0.0,1.0,5e-07,0.052728146
0.001759,0.052728146,0.0,1.0,5e-07,0.052225523
0.0017595,0.052225523,0.0,1.0,5e-07,0.051722925
0.00176,0.051722925,0.0,1.0,5e-07,0.05122035
0.0017605,0.05122035,0.0,1.0,5e-07,0.050717805
0.001761,0.050717805,0.0,1.0,5e-07,0.05021528
0.0017615,0.05021528,0.0,1.0,5e-07,0.04971278
0.001762,0.04971278,0.0,1.0,5e-07,0.04921031
0.0017625,0.04921031,0.0,1.0,5e-07,0.04870786
0.001763,0.04870786,0.0,1.0,5e-07,0.04820544
0.0017635,0.04820544,0.0,1.0,5e-07,0.04770304
0.001764,0.04770304,0.0,1.0,5e-07,0.04720067
0.0017645,0.04720067,0.0,1.0,5e-07,0.04669832
0.001765,0.04669832,0.0,1.0,5e-07,0.046196
0.0017655,0.046196,0.0,1.0,5e-07,0.0456937
0.001766,0.0456937,0.0,1.0,5e-07,0.04519143
0.0017665,0.04519143,0.0,1.0,5e-07,0.044689182
0.001767,0.044689182,0.0,1.0,5e-07,0.04418696
0.0017675,0.04418696,0.0,1.0,5e-07,0.043684762
0.001768,0.043684762,0.0,1.0,5e-07,0.043182593
0.0017685,0.043182593,0.0,1.0,5e-07,0.042680446
0.001769,0.042680446,0.0,1.0,5e-07,0.04217832
0.0017695,0.04217832,0.0,1.0,5e-07,0.041676227
0.00177,0.041676227,0.0,1.0,5e-07,0.041174155
0.0017705,0.041174155,0.0,1.0,5e-07,0.04067211
0.001771,0.04067211,0.0,1.0,5e-07,0.04017009
0.0017715,0.04017009,0.0,1.0,5e-07,0.03966809
0.001772,0.03966809,0.0,1.0,5e-07,0.039166123
0.0017725,0.039166123,0.0,1.0,5e-07,0.038664177
0.001773,0.038664177,0.0,0.0,5e-07,0.038162254
0.0017735,0.038162254,0.0,0.0,5e-07,0.03766036
0.001774,0.03766036,1.0,0.0,5e-07,0.037559986
0.0017745,0.037559986,1.0,0.0,5e-07,0.03845658
0.001775,0.03845658,1.0,0.0,5e-07,0.038954645
0.0017755,0.038954645,1.0,0.0,5e-07,0.039452687
0.001776,0.039452687,1.0,0.0,5e-07,0.039950702
0.0017765,0.039950702,1.0,0.0,5e-07,0.04044869
0.001777,0.04044869,1.0,0.0,5e-07,0.04094666
0.0017775,0.04094666,1.0,0.0,5e-07,0.041444596
0.001778,0.041444596,1.0,0.0,5e-07,0.04194251
0.0017785,0.04194251,1.0,0.0,5e-07,0.042440403
0.001779,0.042440403,1.0,0.0,5e-07,0.04293827
0.0017795,0.04293827,1.0,0.0,5e-07,0.04343611
0.00178,0.04343611,1.0,0.0,5e-07,0.043933924
0.0017805,0.043933924,1.0,0.0,5e-07,0.044431716
0.001781,0.044431716,1.0,0.0,5e-07,0.044929482
0.0017815,0.044929482,1.0,0.0,5e-07,0.04542722
0.001782,0.04542722,1.0,0.0,5e-07,0.04592494
0.0017825,0.04592494,1.0,0.0,5e-07,0.04642263
0.001783,0.04642263,1.0,0.0,5e-07,0.046920296
0.0017835,0.046920296,1.0,0.0,5e-07,0.04741794
0.001784,0.04741794,1.0,0.0,5e-07,0.047915556
0.0017845,0.047915556,1.0,0.0,5e-07,0.048413146
0.001785,0.048413146,1.0,0.0,5e-07,0.048910715
0.0017855,0.048910715,1.0,0.0,5e-07,0.049408257
0.001786,0.049408257,1.0,0.0,5e-07,0.049905773
0.0017865,0.049905773,1.0,0.0,5e-07,0.050403263
0.001787,0.050403263,1.0,0.0,5e-07,0.05090073
0.0017875,0.05090073,1.0,0.0,5e-07,0.051398177
0.001788,0.051398177,1.0,0.0,5e-07,0.051895592
0.0017885,0.051895592,1.0,0.0,5e-07,0.052392986
0.001789,0.052392986,1.0,0.0,5e-07,0.052890353
0.0017895,0.052890353,1.0,0.0,5e-07,0.053387698
0.00179,0.053387698,1.0,0.0,5e-07,0.053885013
0.0017905,0.053885013,1.0,0.0,5e-07,0.05438231
0.001791,0.05438231,1.0,0.0,5e-07,0.054879576
0.0017915,0.054879576,1.0,0.0,5e-07,0.05537682
0.001792,0.05537682,1.0,0.0,5e-07,0.05587404
0.0017925,0.05587404,1.0,0.0,5e-07,0.056371234
0.001793,0.056371234,1.0,0.0,5e-07,0.0568684
0.0017935,0.0568684,1.0,0.0,5e-07,0.057365544
0.001794,0.057365544,1.0,0.0,5e-07,0.057862666
0.0017945,0.057862666,1.0,0.0,5e-07,0.05835976
0.001795,0.05835976,1.0,0.0,5e-07,0.05885683
0.0017955,0.05885683,1.0,0.0,5e-07,0.059353873
0.001796,0.059353873,1.0,0.0,5e-07,0.059850894
0.0017965,0.059850894,1.0,0.0,5e-07,0.06034789
0.001797,0.06034789,1.0,0.0,5e-07,0.060844857
0.0017975,0.060844857,1.0,0.0,5e-07,0.061341804
0.001798,0.061341804,1.0,0.0,5e-07,0.061838724
0.0017985,0.061838724,1.0,0.0,5e-07,0.06233562
0.001799,0.06233562,1.0,0.0,5e-07,0.06283249
0.0017995,0.06283249,1.0,0.0,5e-07,0.06332934
0.0018,0.06332934,1.0,0.0,5e-07,0.06382616
0.0018005,0.06382616,1.0,0.0,5e-07,0.064322956
0.001801,0.064322956,1.0,0.0,5e-07,0.06481972
0.0018015,0.06481972,1.0,0.0,5e-07,0.065316476
0.001802,0.065316476,1.0,0.0,5e-07,0.06581319
0.0018025,0.06581319,1.0,0.0,5e-07,0.06630989
0.001803,0.06630989,1.0,0.0,5e-07,0.06680656
0.0018035,0.06680656,1.0,0.0,5e-07,0.06730321
0.001804,0.06730321,1.0,0.0,5e-07,0.06779984
0.0018045,0.06779984,1.0,0.0,5e-07,0.06829643
0.001805,0.06829643,1.0,0.0,5e-07,0.068793006
0.0018055,0.068793006,1.0,0.0,5e-07,0.06928955
0.001806,0.06928955,1.0,0.0,5e-07,0.06978607
0.0018065,0.06978607,1.0,0.0,5e-07,0.07028257
0.001807,0.07028257,1.0,0.0,5e-07,0.07077905
0.0018075,0.07077905,1.0,0.0,5e-07,0.071275495
0.001808,0.071275495,1.0,0.0,5e-07,0.07177192
0.0018085,0.07177192,1.0,0.0,5e-07,0.072268315
0.001809,0.072268315,1.0,0.0,5e-07,0.072764695
0.0018095,0.072764695,1.0,0.0,5e-07,0.07326104
0.00181,0.07326104,1.0,0.0,5e-07,0.073757365
0.0018105,0.073757365,1.0,0.0,5e-07,0.07425366
0.001811,0.07425366,1.0,0.0,5e-07,0.07474994
0.0018115,0.07474994,1.0,0.0,5e-07,0.07524619
0.001812,0.07524619,1.0,0.0,5e-07,0.075742416
0.0018125,0.075742416,1.0,0.0,5e-07,0.07623862
0.001813,0.07623862,1.0,0.0,5e-07,0.07673479
0.0018135,0.07673479,1.0,0.0,5e-07,0.077230945
0.001814,0.077230945,1.0,0.0,5e-07,0.07772707
0.0018145,0.07772707,1.0,0.0,5e-07,0.07822317
0.001815,0.07822317,1.0,0.0,5e-07,0.07871924
0.0018155,0.07871924,1.0,0.0,5e-07,0.079215296
0.001816,0.079215296,1.0,0.0,5e-07,0.079711325
0.0018165,0.079711325,1.0,0.0,5e-07,0.080207326
0.001817,0.080207326,1.0,0.0,5e-07,0.0807033
0.0018175,0.0807033,1.0,0.0,5e-07,0.08119926
0.001818,0.08119926,1.0,0.0,5e-07,0.081695184
0.0018185,0.081695184,1.0,0.0,5e-07,0.08219109
0.001819,0.08219109,1.0,0.0,5e-07,0.08268697
0.0018195,0.08268697,1.0,0.0,5e-07,0.08318282
0.00182,0.08318282,1.0,0.0,5e-07,0.08367865
0.0018205,0.08367865,1.0,0.0,5e-07,0.08417445
0.001821,0.08417445,1.0,0.0,5e-07,0.08467023
0.0018215,0.08467023,1.0,0.0,5e-07,0.085165985
0.001822,0.085165985,1.0,0.0,5e-07,0.08566171
0.0018225,0.08566171,1.0,0.0,5e-07,0.08615742
0.001823,0.08615742,1.0,0.0,5e-07,0.0866531
0.0018235,0.0866531,1.0,0.0,5e-07,0.08714875
0.001824,0.08714875,1.0,0.0,5e-07,0.08764438
0.0018245,0.08764438,1.0,0.0,5e-07,0.08813999
0.001825,0.08813999,1.0,0.0,5e-07,0.08863557
0.0018255,0.08863557,1.0,0.0,5e-07,0.089131124
0.001826,0.089131124,1.0,0.0,5e-07,0.089626655
0.0018265,0.089626655,1.0,0.0,5e-07,0.09012216
0.001827,0.09012216,1.0,0.0,5e-07,0.09061764
0.0018275,0.09061764,1.0,0.0,5e-07,0.0911131
0.001828,0.0911131,0.0,0.0,5e-07,0.091162644
0.0018285,0.091162644,0.0,0.0,5e-07,0.09020401
0.001829,0.09020401,0.0,1.0,5e-07,0.08969951
0.0018295,0.08969951,0.0,1.0,5e-07,0.089195035
0.00183,0.089195035,0.0,1.0,5e-07,0.08869059
0.0018305,0.08869059,0.0,1.0,5e-07,0.08818617
0.001831,0.08818617,0.0,1.0,5e-07,0.08768177
0.0018315,0.08768177,0.0,1.0,5e-07,0.087177396
0.001832,0.087177396,0.0,1.0,5e-07,0.08667305
0.0018325,0.08667305,0.0,1.0,5e-07,0.08616873
0.001833,0.08616873,0.0,1.0,5e-07,0.085664436
0.0018335,0.085664436,0.0,1.0,5e-07,0.085160166
0.001834,0.085160166,0.0,1.0,5e-07,0.08465592
0.0018345,0.08465592,0.0,1.0,5e-07,0.0841517
0.001835,0.0841517,0.0,1.0,5e-07,0.083647504
0.0018355,0.083647504,0.0,1.0,5e-07,0.08314334
0.001836,0.08314334,0.0,1.0,5e-07,0.08263919
0.0018365,0.08263919,0.0,1.0,5e-07,0.082135074
0.001837,0.082135074,0.0,1.0,5e-07,0.081630975
0.0018375,0.081630975,0.0,1.0,5e-07,0.081126906
0.001838,0.081126906,0.0,1.0,5e-07,0.08062287
0.0018385,0.08062287,0.0,1.0,5e-07,0.08011884
0.001839,0.08011884,0.0,1.0,5e-07,0.079614855
0.0018395,0.079614855,0.0,1.0,5e-07,0.07911088
0.00184,0.07911088,0.0,1.0,5e-07,0.07860694
0.0018405,0.07860694,0.0,1.0,5e-07,0.07810302
0.001841,0.07810302,0.0,1.0,5e-07,0.07759913
0.0018415,0.07759913,0.0,1.0,5e-07,0.07709526
0.001842,0.07709526,0.0,1.0,5e-07,0.076591425
0.0018425,0.076591425,0.0,1.0,5e-07,0.0760876
0.001843,0.0760876,0.0,1.0,5e-07,0.075583816
0.0018435,0.075583816,0.0,1.0,5e-07,0.075080045
0.001844,0.075080045,0.0,1.0,5e-07,0.0745763
0.0018445,0.0745763,0.0,1.0,5e-07,0.07407259
0.001845,0.07407259,0.0,1.0,5e-07,0.073568895
0.0018455,0.073568895,0.0,1.0,5e-07,0.07306523
0.001846,0.07306523,0.0,1.0,5e-07,0.07256159
0.0018465,0.07256159,0.0,1.0,5e-07,0.07205798
0.001847,0.07205798,0.0,1.0,5e-07,0.071554385
0.0018475,0.071554385,0.0,1.0,5e-07,0.07105082
0.001848,0.07105082,0.0,1.0,5e-07,0.07054728
0.0018485,0.07054728,0.0,1.0,5e-07,0.070043765
0.001849,0.070043765,0.0,1.0,5e-07,0.06954028
0.0018495,0.06954028,0.0,1.0,5e-07,0.06903681
0.00185,0.06903681,0.0,1.0,5e-07,0.06853337
0.0018505,0.06853337,0.0,1.0,5e-07,0.068029955
0.001851,0.068029955,0.0,1.0,5e-07,0.06752657
0.0018515,0.06752657,0.0,1.0,5e-07,0.0670232
0.001852,0.0670232,0.0,1.0,5e-07,0.066519864
0.0018525,0.066519864,0.0,1.0,5e-07,0.066016555
0.001853,0.066016555,0.0,1.0,5e-07,0.06551327
0.0018535,0.06551327,0.0,1.0,5e-07,0.065010004
0.001854,0.065010004,0.0,1.0,5e-07,0.06450676
0.0018545,0.06450676,0.0,1.0,5e-07,0.06400355
0.001855,0.06400355,0.0,1.0,5e-07,0.06350037
0.0018555,0.06350037,0.0,1.0,5e-07,0.0629972
0.001856,0.0629972,0.0,1.0,5e-07,0.062494066
0.0018565,0.062494066,0.0,1.0,5e-07,0.06199095
0.001857,0.06199095,0.0,1.0,5e-07,0.061487865
0.0018575,0.061487865,0.0,1.0,5e-07,0.0609848
0.001858,0.0609848,0.0,1.0,5e-07,0.060481768
0.0018585,0.060481768,0.0,1.0,5e-07,0.059978753
0.001859,0.059978753,0.0,1.0,5e-07,0.05947577
0.0018595,0.05947577,0.0,1.0,5e-07,0.058972806
0.00186,0.058972806,0.0,1.0,5e-07,0.058469873
0.0018605,0.058469873,0.0,1.0,5e-07,0.05796696
0.001861,0.05796696,0.0,1.0,5e-07,0.057464074
0.0018615,0.057464074,0.0,1.0,5e-07,0.056961212
0.001862,0.056961212,0.0,1.0,5e-07,0.05645838
0.0018625,0.05645838,0.0,1.0,5e-07,0.055955566
0.001863,0.055955566,0.0,1.0,5e-07,0.055452783
0.0018635,0.055452783,0.0,1.0,5e-07,0.05495002
0.001864,0.05495002,0.0,1.0,5e-07,0.05444729
0.0018645,0.05444729,0.0,1.0,5e-07,0.053944577
0.001865,0.053944577,0.0,1.0,5e-07,0.053441893
0.0018655,0.053441893,0.0,1.0,5e-07,0.052939232
0.001866,0.052939232,0.0,1.0,5e-07,0.052436598
0.0018665,0.052436598,0.0,1.0,5e-07,0.05193399
0.001867,0.05193399,0.0,1.0,5e-07,0.051431406
0.0018675,0.051431406,0.0,1.0,5e-07,0.050928846
0.001868,0.050928846,0.0,1.0,5e-07,0.05042631
0.0018685,0.05042631,0.0,1.0,5e-07,0.049923804
0.001869,0.049923804,0.0,1.0,5e-07,0.04942132
0.0018695,0.04942132,0.0,1.0,5e-07,0.048918862
0.00187,0.048918862,0.0,1.0,5e-07,0.04841643
0.0018705,0.04841643,0.0,1.0,5e-07,0.04791402
0.001871,0.04791402,0.0,1.0,5e-07,0.04741164
0.0018715,0.04741164,0.0,1.0,5e-07,0.04690928
0.001872,0.04690928,0.0,1.0,5e-07,0.046406947
0.0018725,0.046406947,0.0,0.0,5e-07,0.04590464
0.001873,0.04590464,0.0,0.0,5e-07,0.045402355
0.0018735,0.045402355,1.0,0.0,5e-07,0.044937767
0.001874,0.044937767,1.0,0.0,5e-07,0.045472838
0.0018745,0.045472838,1.0,0.0,5e-07,0.04597055
0.001875,0.04597055,1.0,0.0,5e-07,0.046468243
0.0018755,0.046468243,1.0,0.0,5e-07,0.046965905
0.001876,0.046965905,1.0,0.0,5e-07,0.047463544
0.0018765,0.047463544,1.0,0.0,5e-07,0.04796116
0.001877,0.04796116,1.0,0.0,5e-07,0.048458748
0.0018775,0.048458748,1.0,0.0,5e-07,0.048956312
0.001878,0.048956312,1.0,0.0,5e-07,0.049453855
0.0018785,0.049453855,1.0,0.0,5e-07,0.049951367
0.001879,0.049951367,1.0,0.0,5e-07,0.050448857
0.0018795,0.050448857,1.0,0.0,5e-07,0.050946325
0.00188,0.050946325,1.0,0.0,5e-07,0.051443763
0.0018805,0.051443763,1.0,0.0,5e-07,0.05194118
0.001881,0.05194118,1.0,0.0,5e-07,0.05243857
0.0018815,0.05243857,1.0,0.0,5e-07,0.052935936
0.001882,0.052935936,1.0,0.0,5e-07,0.053433277
0.0018825,0.053433277,1.0,0.0,5e-07,0.05393059
0.001883,0.05393059,1.0,0.0,5e-07,0.054427885
0.0018835,0.054427885,1.0,0.0,5e-07,0.054925147
0.001884,0.054925147,1.0,0.0,5e-07,0.05542239
0.0018845,0.05542239,1.0,0.0,5e-07,0.055919606
0.001885,0.055919606,1.0,0.0,5e-07,0.0564168
0.0018855,0.0564168,1.0,0.0,5e-07,0.056913964
0.001886,0.056913964,1.0,0.0,5e-07,0.05741111
0.0018865,0.05741111,1.0,0.0,5e-07,0.057908226
0.001887,0.057908226,1.0,0.0,5e-07,0.058405317
0.0018875,0.058405317,1.0,0.0,5e-07,0.058902383
0.001888,0.058902383,1.0,0.0,5e-07,0.059399426
0.0018885,0.059399426,1.0,0.0,5e-07,0.059896443
0.001889,0.059896443,1.0,0.0,5e-07,0.060393438
0.0018895,0.060393438,1.0,0.0,5e-07,0.060890403
0.00189,0.060890403,1.0,0.0,5e-07,0.06138735
0.0018905,0.06138735,1.0,0.0,5e-07,0.061884265
0.001891,0.061884265,1.0,0.0,5e-07,0.06238116
0.0018915,0.06238116,1.0,0.0,5e-07,0.06287803
